t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,label,ID,date,channel
-80,-78.66666667,-64,-37.33333333,-9.333333333,8,2.666666667,-18.66666667,-30.66666667,-17.33333333,9.333333333,6.666666667,-21.33333333,8,132,162.6666667,-354.6666667,-1897.333333,-4525.333333,-7701.333333,-10574.66667,-12490.66667,-13282.66667,-13210.66667,-12632,-11812,-10861.33333,-9817.333333,-8702.666667,-7578.666667,-6501.333333,-5509.333333,-4584,-3677.333333,-2770.666667,-1882.666667,-1053.333333,-322.6666667,333.3333333,952,1585.333333,2233.333333,2880,3445.333333,3870.666667,4122.666667,4253.333333,4362.666667,4542.666667,4808,5097.333333,5326.666667,5461.333333,5500,5472,5397.333333,5305.333333,5220,5156,5078.666667,4954.666667,4774.666667,4581.333333,4425.333333,4338.666667,4289.333333,4224,4102.666667,3900,3648,3398.666667,3206.666667,3109.333333,3113.333333,3162.666667,3208,3213.333333,3197.333333,3210.666667,3265.333333,3337.333333,3356,3288,3152,3001.333333,2890.666667,2813.333333,2748,2653.333333,2512,2329.333333,2128,1940,1788,1668,1578.666667,1502.666667,1418.666667,1324,1202.666667,1058.666667,904,761.3333333,646.6666667,566.6666667,504,453.3333333,388,280,134.6666667,-25.33333333,-152,-225.3333333,-257.3333333,-282.6666667,-342.6666667,-440,-550.6666667,-644,-708,-742.6666667,-776,-810.6666667,-842.6666667,-874.6666667,-893.3333333,-904,-920,-954.6666667,-1008,-1072,-1118.666667,-1128,-1104,-1076,-1068,-1084,-1096,-1094.666667,-1056,-996,-934.6666667,-897.3333333,-890.6666667,-904,-902.6666667,-870.6666667,-817.3333333,-762.6666667,-744,-770.6666667,4-Rose,90,16.12,1
-180,-192,-174.6666667,-124,-50.66666667,14.66666667,61.33333333,88,126.6666667,153.3333333,96,-42.66666667,-85.33333333,153.3333333,422.6666667,-140,-2552,-7086.666667,-12784,-18005.33333,-21498.66667,-23046.66667,-23220,-22701.33333,-21877.33333,-20869.33333,-19666.66667,-18186.66667,-16361.33333,-14213.33333,-11982.66667,-9966.666667,-8341.333333,-7033.333333,-5789.333333,-4386.666667,-2753.333333,-976,752,2258.666667,3460,4358.666667,5054.666667,5658.666667,6285.333333,6981.333333,7705.333333,8338.666667,8793.333333,9077.333333,9258.666667,9405.333333,9544,9682.666667,9834.666667,10008,10148,10182.66667,10080,9861.333333,9597.333333,9361.333333,9181.333333,9060,8962.666667,8825.333333,8597.333333,8273.333333,7917.333333,7597.333333,7333.333333,7110.666667,6896,6692,6533.333333,6428,6368,6306.666667,6216,6096,5976,5884,5797.333333,5673.333333,5490.666667,5256,4994.666667,4736,4492,4262.666667,4049.333333,3846.666667,3645.333333,3421.333333,3174.666667,2893.333333,2577.333333,2258.666667,1984,1778.666667,1626.666667,1480,1298.666667,1084,868,677.3333333,506.6666667,348,204,85.33333333,2.666666667,-41.33333333,-86.66666667,-170.6666667,-294.6666667,-430.6666667,-542.6666667,-621.3333333,-706.6666667,-841.3333333,-1017.333333,-1202.666667,-1345.333333,-1441.333333,-1504,-1530.666667,-1529.333333,-1502.666667,-1477.333333,-1477.333333,-1516,-1589.333333,-1676,-1732,-1736,-1690.666667,-1636,-1593.333333,-1561.333333,-1525.333333,-1490.666667,-1474.666667,-1489.333333,-1508,-1512,-1498.666667,-1489.333333,-1510.666667,-1570.666667,-1642.666667,-1685.333333,4-Rose,131,26.12,1
-24,-24,-22.66666667,-20,-2.666666667,10.66666667,25.33333333,44,70.66666667,85.33333333,16,-126.6666667,-181.3333333,25.33333333,290.6666667,-116,-2040,-5674.666667,-10204,-14369.33333,-17394.66667,-19326.66667,-20556,-21281.33333,-21437.33333,-20985.33333,-20074.66667,-18858.66667,-17381.33333,-15609.33333,-13626.66667,-11578.66667,-9589.333333,-7697.333333,-5905.333333,-4250.666667,-2745.333333,-1364,-60,1170.666667,2320,3374.666667,4326.666667,5162.666667,5893.333333,6549.333333,7193.333333,7822.666667,8405.333333,8877.333333,9218.666667,9457.333333,9620,9742.666667,9866.666667,10020,10184,10298.66667,10304,10193.33333,9997.333333,9745.333333,9449.333333,9132,8850.666667,8629.333333,8453.333333,8265.333333,8033.333333,7777.333333,7521.333333,7274.666667,7020,6760,6517.333333,6312,6168,6066.666667,5980,5884,5780,5660,5521.333333,5357.333333,5166.666667,4948,4694.666667,4420,4140,3894.666667,3709.333333,3554.666667,3405.333333,3225.333333,3030.666667,2813.333333,2577.333333,2306.666667,2028,1770.666667,1562.666667,1388,1226.666667,1068,904,741.3333333,562.6666667,376,208,81.33333333,-9.333333333,-81.33333333,-166.6666667,-270.6666667,-386.6666667,-518.6666667,-662.6666667,-809.3333333,-942.6666667,-1065.333333,-1169.333333,-1246.666667,-1293.333333,-1325.333333,-1368,-1410.666667,-1453.333333,-1482.666667,-1501.333333,-1533.333333,-1572,-1601.333333,-1604,-1572,-1532,-1518.666667,-1548,-1597.333333,-1637.333333,-1625.333333,-1570.666667,-1522.666667,-1509.333333,-1536,-1568,-1558.666667,-1505.333333,-1422.666667,-1354.666667,-1322.666667,-1317.333333,4-Rose,131,26.12,1
-116,-88,-54.66666667,-32,-26.66666667,-49.33333333,-70.66666667,-80,-73.33333333,-86.66666667,-152,-206.6666667,-125.3333333,57.33333333,-89.33333333,-1372,-4492,-9370.666667,-14928,-19617.33333,-22358.66667,-23118.66667,-22676,-21853.33333,-20953.33333,-19785.33333,-18130.66667,-16046.66667,-13845.33333,-11813.33333,-10078.66667,-8606.666667,-7285.333333,-5997.333333,-4597.333333,-3026.666667,-1329.333333,336,1800,2990.666667,3980,4890.666667,5782.666667,6634.666667,7381.333333,8005.333333,8529.333333,8950.666667,9261.333333,9453.333333,9566.666667,9641.333333,9704,9762.666667,9822.666667,9916,10016,10062.66667,9972,9717.333333,9333.333333,8921.333333,8557.333333,8276,8078.666667,7925.333333,7789.333333,7629.333333,7429.333333,7157.333333,6825.333333,6474.666667,6180,5992,5913.333333,5892,5876,5834.666667,5776,5704,5616,5484,5281.333333,5005.333333,4702.666667,4416,4162.666667,3944,3740,3542.666667,3353.333333,3158.666667,2953.333333,2729.333333,2502.666667,2265.333333,2005.333333,1730.666667,1472,1274.666667,1146.666667,1056,946.6666667,796,608,405.3333333,210.6666667,40,-92,-190.6666667,-265.3333333,-337.3333333,-438.6666667,-574.6666667,-726.6666667,-862.6666667,-958.6666667,-1001.333333,-1022.666667,-1069.333333,-1153.333333,-1254.666667,-1337.333333,-1393.333333,-1416,-1410.666667,-1389.333333,-1366.666667,-1369.333333,-1417.333333,-1488,-1553.333333,-1600,-1636,-1672,-1702.666667,-1712,-1701.333333,-1673.333333,-1621.333333,-1554.666667,-1474.666667,-1409.333333,-1368,-1348,-1322.666667,-1277.333333,-1210.666667,-1146.666667,-1098.666667,-1073.333333,4-Rose,131,26.12,1
-42.66666667,-64,-80,-77.33333333,-70.66666667,-61.33333333,-50.66666667,-12,56,100,32,-140,-221.3333333,-5.333333333,292,-200,-2553.333333,-7097.333333,-12826.66667,-17964,-21181.33333,-22378.66667,-22294.66667,-21594.66667,-20412,-18620,-16380,-14146.66667,-12344,-11029.33333,-9908,-8628,-7054.666667,-5326.666667,-3721.333333,-2390.666667,-1244,-94.66666667,1142.666667,2382.666667,3489.333333,4414.666667,5190.666667,5849.333333,6381.333333,6809.333333,7221.333333,7710.666667,8258.666667,8748,9072,9212,9261.333333,9297.333333,9309.333333,9208,8973.333333,8686.666667,8477.333333,8421.333333,8478.666667,8549.333333,8541.333333,8438.666667,8270.666667,8049.333333,7769.333333,7433.333333,7072,6761.333333,6565.333333,6465.333333,6389.333333,6260,6078.666667,5893.333333,5776,5756,5788,5792,5705.333333,5518.666667,5266.666667,4992,4722.666667,4465.333333,4221.333333,3988,3754.666667,3500,3233.333333,2965.333333,2728,2522.666667,2338.666667,2162.666667,1974.666667,1794.666667,1616,1417.333333,1181.333333,932,714.6666667,553.3333333,414.6666667,248,26.66666667,-198.6666667,-381.3333333,-496,-588,-697.3333333,-845.3333333,-993.3333333,-1105.333333,-1189.333333,-1276,-1388,-1501.333333,-1569.333333,-1572,-1528,-1492,-1482.666667,-1494.666667,-1517.333333,-1520,-1524,-1533.333333,-1556,-1597.333333,-1638.666667,-1680,-1713.333333,-1736,-1737.333333,-1716,-1690.666667,-1682.666667,-1696,-1713.333333,-1702.666667,-1657.333333,-1589.333333,-1528,-1480,-1466.666667,-1493.333333,-1528,-1536,-1498.666667,4-Rose,79,29.11,1
104,86.66666667,50.66666667,5.333333333,-28,-46.66666667,-44,-9.333333333,62.66666667,114.6666667,62.66666667,-77.33333333,-134.6666667,53.33333333,274.6666667,-269.3333333,-2534.666667,-6826.666667,-12272,-17229.33333,-20334.66667,-21272,-20668,-19472,-18329.33333,-17401.33333,-16521.33333,-15440,-13969.33333,-12106.66667,-10029.33333,-7961.333333,-6040,-4292,-2710.666667,-1344,-233.3333333,656,1469.333333,2361.333333,3392,4473.333333,5437.333333,6164,6660,7036,7420,7869.333333,8373.333333,8878.666667,9310.666667,9586.666667,9636,9468,9184,8938.666667,8836,8889.333333,9016,9120,9101.333333,8908,8536,8061.333333,7633.333333,7368,7292,7280,7170.666667,6876,6456,6052,5784,5674.666667,5657.333333,5644,5566.666667,5414.666667,5218.666667,4998.666667,4772,4549.333333,4321.333333,4090.666667,3849.333333,3604,3376,3178.666667,3013.333333,2854.666667,2676,2460,2218.666667,1969.333333,1737.333333,1509.333333,1289.333333,1089.333333,918.6666667,776,636,474.6666667,293.3333333,100,-74.66666667,-205.3333333,-294.6666667,-360,-434.6666667,-529.3333333,-633.3333333,-730.6666667,-826.6666667,-934.6666667,-1038.666667,-1122.666667,-1173.333333,-1209.333333,-1258.666667,-1334.666667,-1413.333333,-1469.333333,-1489.333333,-1476,-1452,-1438.666667,-1449.333333,-1489.333333,-1534.666667,-1569.333333,-1586.666667,-1592,-1597.333333,-1602.666667,-1593.333333,-1582.666667,-1585.333333,-1600,-1624,-1653.333333,-1682.666667,-1696,-1658.666667,-1562.666667,-1445.333333,-1349.333333,-1320,-1342.666667,-1365.333333,-1349.333333,-1276,4-Rose,79,29.11,1
-2.666666667,20,52,78.66666667,77.33333333,50.66666667,21.33333333,28,64,60,-68,-260,-273.3333333,2.666666667,164,-720,-3421.333333,-7753.333333,-12454.66667,-16096,-18057.33333,-18722.66667,-18822.66667,-18794.66667,-18584,-17952,-16760,-15078.66667,-13172,-11341.33333,-9772,-8400,-7010.666667,-5446.666667,-3749.333333,-2106.666667,-700,421.3333333,1366.666667,2294.666667,3305.333333,4354.666667,5302.666667,6041.333333,6541.333333,6885.333333,7157.333333,7402.666667,7618.666667,7800,7960,8152,8405.333333,8685.333333,8925.333333,9056,9093.333333,9110.666667,9113.333333,9049.333333,8846.666667,8561.333333,8353.333333,8326.666667,8418.666667,8441.333333,8277.333333,7941.333333,7544,7165.333333,6821.333333,6517.333333,6269.333333,6100,5982.666667,5857.333333,5684,5464,5248,5068,4937.333333,4822.666667,4674.666667,4460,4178.666667,3861.333333,3561.333333,3316,3118.666667,2948,2777.333333,2577.333333,2344,2098.666667,1866.666667,1654.666667,1454.666667,1266.666667,1080,889.3333333,669.3333333,436,218.6666667,41.33333333,-97.33333333,-220,-353.3333333,-478.6666667,-581.3333333,-668,-756,-861.3333333,-985.3333333,-1117.333333,-1233.333333,-1317.333333,-1360,-1376,-1389.333333,-1417.333333,-1452,-1480,-1508,-1542.666667,-1590.666667,-1645.333333,-1680,-1704,-1733.333333,-1760,-1769.333333,-1730.666667,-1664,-1613.333333,-1604,-1625.333333,-1640,-1606.666667,-1526.666667,-1432,-1353.333333,-1302.666667,-1277.333333,-1269.333333,-1280,-1296,-1310.666667,-1313.333333,-1296,-1272,-1246.666667,4-Rose,79,29.11,1
-1.5,-7.5,3,32,60.5,67,52,38.5,50.5,86.5,146.5,253.5,410,503,243,-712,-2498.5,-4885.5,-7364,-9414.5,-10722.5,-11244,-11119.5,-10542,-9650.5,-8518,-7200.5,-5799.5,-4460,-3299,-2326,-1443,-529,450.5,1393.5,2128.5,2560,2749,2873,3078.5,3383.5,3715,4005.5,4248.5,4442.5,4551,4533.5,4417.5,4318,4340.5,4477,4611.5,4612,4437.5,4167.5,3921.5,3774,3711,3662.5,3571.5,3425,3244,3049,2857.5,2689,2569.5,2495.5,2427.5,2320.5,2166.5,2005,1888,1844.5,1877.5,1972.5,2093.5,2178.5,2171,2056,1877.5,1698,1552,1423,1279,1114.5,967,872.5,834.5,815,772,702,627,557.5,482.5,382.5,264,151.5,59.5,-16.5,-90,-158,-218,-276.5,-347,-426.5,-500,-557.5,-600.5,-632,-646.5,-636,-611.5,-593.5,-595.5,-614,-631.5,-643,-656,-678,-702.5,-724,-734.5,-734,-723,-702.5,-690,-701,-741,-789.5,-818.5,-816.5,-795,-774,-775,-792.5,-796,-743.5,-604.5,-394,-188.5,-73,-81,-172,-270.5,-318.5,-315.5,-294.5,-287,-297.5,-313,-326.5,4-Rose,81,30.11,1
49.25,30.25,-14.25,-61.25,-93.75,-103.25,-90.25,-58.75,-15.75,2.25,-48.75,-148.75,-185.25,-56.25,101.75,-186.25,-1477.75,-3905.75,-6875.25,-9338.75,-10466.75,-10172.25,-9060.75,-7913.25,-7146.75,-6679.25,-6182.75,-5448.75,-4527.25,-3589.25,-2737.25,-1949.25,-1175.25,-433.75,207.25,715.25,1125.75,1487.75,1830.75,2162.25,2496.25,2855.75,3250.25,3654.25,4013.25,4267.75,4391.25,4412.25,4404.75,4432.25,4487.75,4510.25,4455.75,4360.25,4309.25,4342.25,4399.75,4359.75,4152.25,3814.25,3450.75,3136.75,2864.75,2590.25,2295.75,2016.25,1802.25,1676.25,1623.25,1616.25,1626.75,1633.75,1619.25,1587.25,1558.25,1547.25,1540.25,1509.75,1449.75,1390.25,1361.75,1357.75,1330.75,1240.75,1095.25,942.75,829.25,767.25,736.75,706.75,657.75,586.75,498.25,404.25,315.25,234.75,162.25,98.25,41.25,-14.25,-76.25,-150.25,-224.75,-278.25,-295.75,-294.25,-302.75,-350.75,-430.25,-506.75,-549.25,-553.75,-548.75,-565.75,-607.25,-644.75,-650.25,-626.25,-602.25,-605.75,-644.25,-693.75,-724.25,-717.25,-675.75,-629.25,-614.25,-653.25,-729.75,-805.75,-849.75,-850.25,-819.25,-779.25,-747.75,-723.25,-701.75,-681.75,-673.25,-685.75,-712.25,-734.25,-733.25,-705.75,-664.75,-626.75,-605.75,-600.25,-591.75,-558.25,-488.75,4-Rose,81,30.11,1
26,48,65.5,65.5,46,20.5,8.5,21,44,42,5,-25,12.5,89.5,28.5,-430.5,-1472,-3086,-5073.5,-7119,-8833,-9826.5,-9889,-9134.5,-7950,-6749.5,-5748,-4941,-4232.5,-3553.5,-2868.5,-2155.5,-1406.5,-649,66,686,1194.5,1619.5,2028.5,2481,2966,3413.5,3753,3985,4169,4349.5,4500,4561,4509.5,4403,4326.5,4305,4280.5,4164,3925,3622,3354.5,3183.5,3088,3002,2872.5,2696.5,2505.5,2344,2242.5,2211,2239,2293,2315,2254,2097.5,1897.5,1739,1689,1751,1866,1954,1955.5,1854.5,1679,1485.5,1325.5,1217.5,1128.5,1016,869.5,724,627,585.5,563.5,518.5,440.5,341,237,138,49.5,-28,-96,-162,-229.5,-291.5,-342.5,-378,-401.5,-416,-437.5,-479,-539,-592.5,-616,-611.5,-607,-624,-660,-687.5,-685,-658.5,-633.5,-636.5,-669,-711.5,-732,-716.5,-674.5,-630,-606.5,-612.5,-640.5,-672,-692,-695,-688.5,-678.5,-674.5,-688,-718.5,-760,-782,-767.5,-721,-671.5,-639.5,-623.5,-607,-581,-558,-554,-567.5,-578,-565.5,-519,4-Rose,81,30.11,1
-2.666666667,36,48,45.33333333,46.66666667,73.33333333,121.3333333,156,176,192,222.6666667,249.3333333,221.3333333,146.6666667,117.3333333,170.6666667,97.33333333,-601.3333333,-2481.333333,-5713.333333,-9868,-14054.66667,-17405.33333,-19452,-20193.33333,-19941.33333,-19077.33333,-17881.33333,-16540,-15142.66667,-13713.33333,-12210.66667,-10589.33333,-8866.666667,-7137.333333,-5541.333333,-4173.333333,-3029.333333,-2010.666667,-1021.333333,9.333333333,1116,2270.666667,3401.333333,4396,5166.666667,5686.666667,6041.333333,6365.333333,6732,7170.666667,7628,8064,8426.666667,8690.666667,8822.666667,8853.333333,8833.333333,8838.666667,8892,8937.333333,8885.333333,8680,8357.333333,8013.333333,7721.333333,7500,7310.666667,7134.666667,6993.333333,6893.333333,6820,6733.333333,6602.666667,6464,6345.333333,6270.666667,6222.666667,6169.333333,6093.333333,5977.333333,5817.333333,5610.666667,5378.666667,5132,4900,4690.666667,4513.333333,4374.666667,4244,4101.333333,3928,3717.333333,3485.333333,3241.333333,3002.666667,2794.666667,2629.333333,2484,2313.333333,2076,1764,1400,1028,678.6666667,370.6666667,96,-146.6666667,-361.3333333,-544,-713.3333333,-878.6666667,-1054.666667,-1229.333333,-1369.333333,-1454.666667,-1486.666667,-1500,-1524,-1566.666667,-1609.333333,-1642.666667,-1654.666667,-1649.333333,-1641.333333,-1630.666667,-1617.333333,-1598.666667,-1577.333333,-1566.666667,-1572,-1584,-1597.333333,-1604,-1597.333333,-1574.666667,-1534.666667,-1484,-1437.333333,-1401.333333,-1384,-1374.666667,-1358.666667,-1325.333333,-1256,-1162.666667,-1073.333333,-1006.666667,-972,-945.3333333,-908,4-Rose,138,31.1,1
41.33333333,36,28,13.33333333,6.666666667,5.333333333,9.333333333,8,0,0,18.66666667,45.33333333,37.33333333,6.666666667,9.333333333,34.66666667,-146.6666667,-981.3333333,-2905.333333,-5937.333333,-9580,-13054.66667,-15709.33333,-17292,-17869.33333,-17657.33333,-16861.33333,-15705.33333,-14396,-13094.66667,-11877.33333,-10730.66667,-9601.333333,-8426.666667,-7173.333333,-5849.333333,-4521.333333,-3289.333333,-2190.666667,-1193.333333,-226.6666667,768,1746.666667,2653.333333,3436,4098.666667,4678.666667,5201.333333,5665.333333,6060,6382.666667,6652,6924,7222.666667,7534.666667,7798.666667,7941.333333,7917.333333,7758.666667,7572,7449.333333,7433.333333,7496,7569.333333,7577.333333,7473.333333,7272,7014.666667,6750.666667,6517.333333,6345.333333,6272,6321.333333,6434.666667,6520,6485.333333,6322.666667,6090.666667,5877.333333,5749.333333,5717.333333,5729.333333,5698.666667,5578.666667,5368,5112,4862.666667,4645.333333,4454.666667,4276,4093.333333,3904,3705.333333,3489.333333,3265.333333,3038.666667,2814.666667,2593.333333,2364,2133.333333,1908,1692,1472,1236,978.6666667,714.6666667,472,281.3333333,130.6666667,-8,-181.3333333,-402.6666667,-658.6666667,-901.3333333,-1097.333333,-1230.666667,-1310.666667,-1360,-1396,-1442.666667,-1493.333333,-1546.666667,-1594.666667,-1625.333333,-1649.333333,-1666.666667,-1681.333333,-1702.666667,-1725.333333,-1754.666667,-1772,-1764,-1733.333333,-1688,-1645.333333,-1618.666667,-1586.666667,-1552,-1513.333333,-1489.333333,-1488,-1498.666667,-1494.666667,-1469.333333,-1408,-1330.666667,-1253.333333,-1202.666667,-1176,-1165.333333,-1152,4-Rose,138,31.1,1
20.66666667,59.33333333,63.33333333,44.66666667,6,-27.33333333,-31.33333333,-8.666666667,27.33333333,55.33333333,66,68.66666667,84.66666667,138,208.6666667,98,-571.3333333,-2170,-4754,-7938,-11080.66667,-13639.33333,-15418,-16460.66667,-16874,-16690,-15974,-14874,-13620.66667,-12383.33333,-11234,-10115.33333,-8934,-7619.333333,-6170,-4658,-3214,-1954,-883.3333333,62,964.6666667,1839.333333,2646,3360.666667,3999.333333,4594,5138,5600.666667,5988.666667,6331.333333,6646,6907.333333,7071.333333,7138,7150,7174,7232.666667,7304.666667,7326,7271.333333,7148.666667,7016.666667,6919.333333,6844.666667,6744.666667,6600.666667,6455.333333,6354,6318,6316.666667,6288.666667,6211.333333,6096.666667,5978,5879.333333,5800.666667,5722,5638,5552.666667,5476.666667,5412.666667,5336.666667,5230,5090,4947.333333,4815.333333,4690,4540.666667,4342,4103.333333,3848.666667,3607.333333,3388.666667,3204.666667,3056.666667,2930,2794,2612.666667,2367.333333,2072.666667,1759.333333,1451.333333,1179.333333,947.3333333,734,514,275.3333333,32.66666667,-194,-396.6666667,-590,-775.3333333,-931.3333333,-1038,-1094,-1151.333333,-1235.333333,-1356.666667,-1480.666667,-1567.333333,-1594,-1567.333333,-1515.333333,-1446,-1390,-1355.333333,-1358,-1387.333333,-1430,-1459.333333,-1456.666667,-1420.666667,-1374,-1332.666667,-1306,-1283.333333,-1259.333333,-1236.666667,-1222,-1202,-1176.666667,-1155.333333,-1143.333333,-1158,-1172.666667,-1175.333333,-1142,-1095.333333,-1040.666667,-994,-952.6666667,4-Rose,138,31.1,1
-46.5,-81.16666667,-108.5,-119.1666667,-109.5,-87.16666667,-69.16666667,-65.16666667,-76.5,-95.5,-113.5,-110.1666667,-62.5,19.83333333,29.83333333,-241.8333333,-1017.833333,-2377.833333,-4149.5,-5945.166667,-7323.166667,-7985.5,-7906.5,-7326.166667,-6612.833333,-6071.166667,-5806.5,-5708.833333,-5570.166667,-5225.166667,-4640.5,-3906.5,-3165.166667,-2533.833333,-2055.166667,-1695.5,-1367.833333,-989.8333333,-520.8333333,12.5,532.5,960.8333333,1266.166667,1478.833333,1653.833333,1834.166667,2033.5,2247.833333,2460.5,2654.833333,2813.166667,2922.5,2981.5,3001.5,2999.5,2990.166667,2988.166667,2999.166667,3025.833333,3049.166667,3043.833333,2987.166667,2875.166667,2735.5,2605.833333,2519.166667,2475.166667,2451.5,2415.833333,2366.166667,2323.5,2315.166667,2339.5,2369.833333,2385.5,2397.166667,2424.166667,2472.166667,2507.166667,2492.5,2424.166667,2345.166667,2302.5,2308.833333,2331.5,2319.166667,2247.833333,2126.166667,1986.5,1863.5,1774.5,1718.833333,1682.833333,1643.166667,1577.833333,1471.5,1331.5,1177.166667,1041.5,944.5,888.1666667,855.1666667,819.5,754.1666667,650.1666667,522.1666667,405.8333333,329.1666667,289.8333333,261.5,218.1666667,159.5,94.16666667,23.16666667,-57.5,-141.1666667,-205.8333333,-233.1666667,-234.1666667,-231.8333333,-251.1666667,-300.1666667,-378.5,-474.8333333,-563.1666667,-611.5,-602.1666667,-557.1666667,-514.8333333,-501.1666667,-511.8333333,-528.1666667,-538.1666667,-538.5,-531.1666667,-518.5,-513.5,-531.1666667,-575.5,-632.5,-674.5,-686.5,-665.8333333,-624.8333333,-574.5,-528.8333333,-501.8333333,-508.8333333,-548.8333333,-598.1666667,-621.8333333,6-Ger,83,1.12.21,1
24.66666667,22,14.66666667,2,-12.33333333,-22,-14,12,42.66666667,51.66666667,27.66666667,-13,-34.33333333,-14,0,-140.6666667,-653.6666667,-1706.666667,-3261.333333,-5007,-6475,-7300.333333,-7430.333333,-7107,-6652.666667,-6255,-5915.333333,-5545.666667,-5093,-4579,-4046.333333,-3515.333333,-2981,-2440.666667,-1913,-1426.333333,-994.6666667,-608.6666667,-248.6666667,106.6666667,465.6666667,825,1163.333333,1455,1676,1832.333333,1956.666667,2086,2233.666667,2381,2507.333333,2604.666667,2674.666667,2726.666667,2767.666667,2800.333333,2828.333333,2840.333333,2824,2779.333333,2726,2689.333333,2665.333333,2625.666667,2540,2411.333333,2277.333333,2187.666667,2165,2196.333333,2247.666667,2278.333333,2270.666667,2234,2203.666667,2215.333333,2273.333333,2346.333333,2388.333333,2373.666667,2309.333333,2221.333333,2137.666667,2072,2022.666667,1974.333333,1911,1826.333333,1726.666667,1622.666667,1525.666667,1442,1378,1330.333333,1285,1224.666667,1144.666667,1052.333333,953.6666667,848.6666667,738.3333333,641.3333333,576.6666667,543.3333333,515.3333333,454.3333333,348,213.3333333,88,4.666666667,-27.66666667,-30.33333333,-39.66666667,-81.66666667,-157.3333333,-245,-319.6666667,-372,-406,-425.6666667,-434,-434,-433.3333333,-437.6666667,-455,-482.3333333,-518,-556,-580.6666667,-575,-539.6666667,-491,-459,-458.3333333,-482,-510.3333333,-534.3333333,-554,-572.3333333,-584.3333333,-587.3333333,-581.3333333,-572.6666667,-565.6666667,-557.3333333,-545.6666667,-527.6666667,-504.6666667,-479.6666667,-451,-427.6666667,6-Ger,83,1.12.21,1
-1.833333333,-0.5,0.166666667,3.5,10.16666667,17.5,19.5,13.5,1.166666667,-18.83333333,-45.83333333,-65.5,-58.83333333,-30.5,-47.5,-234.1666667,-721.1666667,-1574.166667,-2741.833333,-4042.5,-5208.5,-5993.833333,-6294.833333,-6199.5,-5914.166667,-5615.5,-5363.833333,-5109.166667,-4784.5,-4375.5,-3913.833333,-3441.833333,-2979.5,-2519.166667,-2056.5,-1606.833333,-1204.166667,-861.1666667,-549.1666667,-213.8333333,177.1666667,598.5,984.8333333,1282.5,1474.5,1579.833333,1636.166667,1683.5,1753.166667,1858.5,1987.833333,2112.166667,2205.166667,2255.166667,2270.166667,2270.833333,2281.833333,2314.833333,2364.5,2407.833333,2424.5,2402.833333,2338.833333,2241.166667,2116.5,1984.833333,1875.833333,1811.166667,1798.5,1824.833333,1865.166667,1897.833333,1911.166667,1909.5,1915.166667,1942.833333,1987.833333,2028.833333,2049.833333,2051.166667,2047.833333,2048.833333,2053.166667,2055.5,2048.166667,2017.833333,1959.5,1884.833333,1817.166667,1771.166667,1729.166667,1658.5,1549.5,1425.833333,1318.5,1233.166667,1157.166667,1074.833333,982.1666667,875.1666667,751.8333333,628.8333333,530.1666667,468.8333333,427.8333333,368.8333333,268.5,137.8333333,9.5,-83.83333333,-127.1666667,-126.8333333,-107.1666667,-99.16666667,-129.8333333,-200.5,-290.1666667,-363.5,-396.5,-388.1666667,-361.5,-345.5,-359.8333333,-403.1666667,-463.5,-520.8333333,-561.5,-577.5,-570.1666667,-551.5,-536.1666667,-530.5,-535.5,-545.8333333,-554.5,-551.8333333,-532.8333333,-501.5,-475.8333333,-471.8333333,-488.8333333,-510.8333333,-522.1666667,-514.1666667,-485.8333333,-443.1666667,-399.1666667,-376.1666667,-389.1666667,-430.5,-478.1666667,6-Ger,83,1.12.21,1
